Fraction	Pop	freq.before	replicate	Time	evolved	well	well2	measurement	cutof	max	time	red	wt	col	row	Treatment	freq.after	Group	Ade	Structure	sample	change	freq.rat	change.nrm
B	E8	0.725776154	4	AM	BOTTOM	E8	E08	248	3.10873674	3.8	0.009473644	915	24534	8	E	AM	0.964045739	Para	R	Para	13	0.238269585	1.328296244	0.868887181
B	E8	0.725776154	3	AM	BOTTOM	E8	E08	56	3.434138869	3.8	0.010216094	464	27419	8	E	AM	0.983359036	Para	R	Para	13	0.257582882	1.354906787	0.939316131
B	E9	0.695405916	2	AM	BOTTOM	E9	E09	57	3.462717623	3.8	0.012291305	1096	24680	9	E	AM	0.957479826	Para	P	Para	21	0.262073911	1.376864655	0.86040381
B	E9	0.695405916	1	AM	BOTTOM	E9	E09	57	3.493773072	3.8	0.013812366	1109	21513	9	E	AM	0.950976925	Para	P	Para	21	0.255571009	1.367513424	0.839054409
B	E9	0.695405916	4	AM	BOTTOM	E9	E09	249	3.104688817	3.8	0.011522049	1316	19962	9	E	AM	0.938152082	Para	P	Para	21	0.242746166	1.349071184	0.796949707
B	E9	0.695405916	3	AM	BOTTOM	E9	E09	57	3.428005637	3.8	0.011449374	752	26584	9	E	AM	0.972490489	Para	P	Para	21	0.277084573	1.398450124	0.909684683
B	E9	0.695405916	5	AM	BOTTOM	E9	E09	537	3.09894581	3.8	0.011394306	858	23878	9	E	AM	0.965313713	Para	P	Para	21	0.269907797	1.388129855	0.886122913
B	F1	0.641956464	2	AM	BOTTOM	F1	F01	61	3.608214046	3.8	0.018003141	943	13938	1	F	AM	0.936630603	P3P	P	Allo	6	0.294674139	1.459025113	0.823012034
B	F1	0.641956464	3	AM	BOTTOM	F1	F01	61	3.679537976	3.8	0.021056178	420	12032	1	F	AM	0.966270479	P3P	P	Allo	6	0.324314015	1.505196275	0.905794916
B	F1	0.641956464	4	AM	BOTTOM	F1	F01	253	2.738026478	3.8	0.017390093	1796	7591	1	F	AM	0.808671567	P3P	P	Allo	6	0.166715103	1.259698457	0.465628021
B	F1	0.641956464	1	AM	BOTTOM	F1	F01	61	3.372886705	3.8	0.013602664	1472	17894	1	F	AM	0.923990499	P3P	P	Allo	6	0.282034035	1.439335143	0.787708774
B	F1	0.641956464	5	AM	BOTTOM	F1	F01	541	2.524078248	3.8	0.017259443	1533	7126	1	F	AM	0.822958771	P3P	P	Allo	6	0.181002307	1.281954178	0.50553156
B	F10	0.322535301	2	AM	BOTTOM	F10	F10	70	3.685249779	3.8	0.023462589	793	7781	10	F	AM	0.90751108	Sym	P	Sym	6	0.584975779	2.813679856	0.863477875
B	F10	0.322535301	4	AM	BOTTOM	F10	F10	262	2.690968183	3.8	0.016587436	1181	5134	10	F	AM	0.812984956	Sym	P	Sym	6	0.490449655	2.520607677	0.723948652
B	F10	0.322535301	3	AM	BOTTOM	F10	F10	70	3.799928821	3.8	0.028104838	303	7335	10	F	AM	0.960329929	Sym	P	Sym	6	0.637794628	2.977441308	0.941443339
B	F10	0.322535301	5	AM	BOTTOM	F10	F10	550	3.085403701	3.8	0.034933295	157	7403	10	F	AM	0.979232804	Sym	P	Sym	6	0.656697503	3.036048459	0.969345715
B	F10	0.322535301	1	AM	BOTTOM	F10	F10	70	3.777139625	3.8	0.027024247	587	10436	10	F	AM	0.946747709	Sym	P	Sym	6	0.624212408	2.935330507	0.921394737
B	F11	0.738745823	2	AM	BOTTOM	F11	F11	71	3.344502568	3.8	0.014605315	445	17129	11	F	AM	0.974678502	P3R	R	Sym	14	0.23593268	1.319369223	0.903077157
B	F11	0.738745823	5	AM	BOTTOM	F11	F11	551	3.071686318	3.8	0.008340553	1244	28187	11	F	AM	0.957731644	P3R	R	Sym	14	0.218985821	1.296429183	0.838209835
B	F11	0.738745823	4	AM	BOTTOM	F11	F11	263	3.024846761	3.8	0.008235054	916	27170	11	F	AM	0.967385886	P3R	R	Sym	14	0.228640064	1.309497606	0.875163283
B	F11	0.738745823	3	AM	BOTTOM	F11	F11	71	3.304403199	3.8	0.01644627	441	14750	11	F	AM	0.970969653	P3R	R	Sym	14	0.23222383	1.314348756	0.888880832
B	F11	0.738745823	1	AM	BOTTOM	F11	F11	71	3.281319336	3.8	0.022775867	274	11530	11	F	AM	0.97678753	P3R	R	Sym	14	0.238041707	1.322224099	0.91114986
B	F12	0.684643003	5	AM	BOTTOM	F12	F12	552	3.047798065	3.8	0.016940665	716	11133	12	F	AM	0.93957296	Sym	P	Sym	22	0.254929957	1.372354579	0.808385288
B	F12	0.684643003	4	AM	BOTTOM	F12	F12	264	3.073554735	3.8	0.019158986	585	9644	12	F	AM	0.942809659	Sym	P	Sym	22	0.258166656	1.377082151	0.818648891
B	F12	0.684643003	2	AM	BOTTOM	F12	F12	72	3.63018862	3.8	0.025078209	357	9247	12	F	AM	0.962827988	Sym	P	Sym	22	0.278184986	1.406321228	0.882127202
B	F12	0.684643003	3	AM	BOTTOM	F12	F12	72	3.566230328	3.8	0.02052748	425	13729	12	F	AM	0.969973152	Sym	P	Sym	22	0.28533015	1.416757564	0.904784585
B	F12	0.684643003	1	AM	BOTTOM	F12	F12	72	3.373698521	3.454702828	0.025206654	291	10143	12	F	AM	0.972110408	Sym	P	Sym	22	0.287467406	1.419879272	0.911561843
B	F2	0.478257316	1	AM	BOTTOM	F2	F02	62	3.671925734	3.8	0.024878271	292	8130	2	F	AM	0.9653289	Allo	P	Allo	14	0.487071585	2.018429972	0.933547512
B	F2	0.478257316	5	AM	BOTTOM	F2	F02	542	2.514709327	3.285517891	0.02550796	442	2927	2	F	AM	0.868803799	Allo	P	Allo	14	0.390546484	1.816603261	0.748542328
B	F2	0.478257316	2	AM	BOTTOM	F2	F02	62	3.689838381	3.8	0.036830422	276	5448	2	F	AM	0.951781971	Allo	P	Allo	14	0.473524655	1.990104363	0.90758274
B	F2	0.478257316	3	AM	BOTTOM	F2	F02	62	3.620445269	3.8	0.024504108	578	5896	2	F	AM	0.910719802	Allo	P	Allo	14	0.432462487	1.904246464	0.828880787
B	F2	0.478257316	4	AM	BOTTOM	F2	F02	254	2.806786869	3.8	0.029454048	479	3960	2	F	AM	0.892092814	Allo	P	Allo	14	0.413835498	1.865298835	0.793179302
B	F3	0.655538079	2	AM	BOTTOM	F3	F03	63	3.799955284	3.8	0.021433887	103	12717	3	F	AM	0.991965679	Allo	R	Allo	22	0.3364276	1.513208325	0.976675734
B	F3	0.655538079	4	AM	BOTTOM	F3	F03	255	2.502897371	3.269915349	0.020660917	593	8813	3	F	AM	0.936955135	Allo	R	Allo	22	0.281417056	1.429291699	0.816975807
B	F3	0.655538079	3	AM	BOTTOM	F3	F03	63	3.799941928	3.8	0.023093948	119	12692	3	F	AM	0.990711108	Allo	R	Allo	22	0.335173029	1.511294522	0.973033616
B	F3	0.655538079	5	AM	BOTTOM	F3	F03	543	2.518982762	3.287302591	0.016687083	921	8526	3	F	AM	0.902508733	Allo	R	Allo	22	0.246970654	1.376744939	0.716975198
B	F3	0.655538079	1	AM	BOTTOM	F3	F03	63	3.68312812	3.8	0.014488295	134	21193	3	F	AM	0.993716885	Allo	R	Allo	22	0.338178806	1.515879728	0.981759623
B	F4	0.442124845	2	AM	BOTTOM	F4	F04	64	3.552272659	3.8	0.032680571	380	6277	4	F	AM	0.94291723	LM	P	LM	6	0.500792385	2.132694511	0.897678236
B	F4	0.442124845	3	AM	BOTTOM	F4	F04	64	3.799943024	3.8	0.034668557	307	9421	4	F	AM	0.968441612	LM	P	LM	6	0.526316767	2.190425675	0.943431092
B	F4	0.442124845	5	AM	BOTTOM	F4	F04	544	2.581129917	3.284976621	0.035432784	275	2817	4	F	AM	0.911060802	LM	P	LM	6	0.468935957	2.060641496	0.840575087
B	F4	0.442124845	4	AM	BOTTOM	F4	F04	256	2.556443265	3.796430334	0.033573307	605	2418	4	F	AM	0.799867681	LM	P	LM	6	0.357742836	1.809144386	0.641259667
B	F4	0.442124845	1	AM	BOTTOM	F4	F04	64	3.683604685	3.8	0.024178706	668	11426	4	F	AM	0.944766	LM	P	LM	6	0.502641155	2.136876067	0.900992185
B	F5	0.477803439	4	AM	BOTTOM	F5	F05	257	2.706130596	3.8	0.018469916	833	11299	5	F	AM	0.931338609	LM	R	LM	14	0.45353517	1.949208678	0.868514279
B	F5	0.477803439	1	AM	BOTTOM	F5	F05	65	3.627160352	3.8	0.01384083	379	20675	5	F	AM	0.98199867	LM	R	LM	14	0.504195232	2.05523567	0.965527674
B	F5	0.477803439	5	AM	BOTTOM	F5	F05	545	2.658079357	3.8	0.023495426	328	9570	5	F	AM	0.966861992	LM	R	LM	14	0.489058554	2.023555953	0.936541122
B	F5	0.477803439	2	AM	BOTTOM	F5	F05	65	3.228911442	3.8	0.018701951	341	14743	5	F	AM	0.977393264	LM	R	LM	14	0.499589826	2.045596966	0.956708379
B	F5	0.477803439	3	AM	BOTTOM	F5	F05	65	3.655651916	3.8	0.019902542	274	10552	5	F	AM	0.97469056	LM	R	LM	14	0.496887121	2.039940447	0.951532733
